day,name,area,countingDirection,timestamp,week,is_holiday,is_edge_holiday
2021-08-28,motorbike,juroku_zoom,rightleft_bottomtop,2,5,True,0
2021-08-29,motorbike,juroku_zoom,rightleft_bottomtop,4,6,True,0
2021-08-30,motorbike,juroku_zoom,rightleft_bottomtop,1,0,False,1
2021-08-31,motorbike,juroku_zoom,rightleft_bottomtop,4,1,False,0
2021-09-01,motorbike,juroku_zoom,rightleft_bottomtop,3,2,False,0
2021-09-02,motorbike,juroku_zoom,rightleft_bottomtop,18,3,False,0
2021-06-29,person,juroku_zoom,leftright_topbottom,742,1,False,0
2021-06-30,person,juroku_zoom,leftright_topbottom,467,2,False,0
2021-07-01,person,juroku_zoom,leftright_topbottom,863,3,False,0
2021-07-02,person,juroku_zoom,leftright_topbottom,1082,4,False,1
2021-07-03,person,juroku_zoom,leftright_topbottom,1502,5,True,0
2021-07-04,person,juroku_zoom,leftright_topbottom,1256,6,True,0
2021-07-05,person,juroku_zoom,leftright_topbottom,667,0,False,1
2021-07-06,person,juroku_zoom,leftright_topbottom,396,1,False,0
2021-07-07,person,juroku_zoom,leftright_topbottom,428,2,False,0
2021-07-08,person,juroku_zoom,leftright_topbottom,1071,3,False,0
2021-07-09,person,juroku_zoom,leftright_topbottom,1776,4,False,1
2021-07-10,person,juroku_zoom,leftright_topbottom,1498,5,True,0
2021-07-11,person,juroku_zoom,leftright_topbottom,1699,6,True,0
2021-07-12,person,juroku_zoom,leftright_topbottom,789,0,False,1
2021-07-13,person,juroku_zoom,leftright_topbottom,827,1,False,0
2021-07-14,person,juroku_zoom,leftright_topbottom,915,2,False,0
2021-07-15,person,juroku_zoom,leftright_topbottom,753,3,False,0
2021-07-16,person,juroku_zoom,leftright_topbottom,949,4,False,1
2021-07-17,person,juroku_zoom,leftright_topbottom,2220,5,True,0
2021-07-18,person,juroku_zoom,leftright_topbottom,2602,6,True,0
2021-07-19,person,juroku_zoom,leftright_topbottom,920,0,False,1
2021-07-20,person,juroku_zoom,leftright_topbottom,761,1,False,0
2021-07-21,person,juroku_zoom,leftright_topbottom,1071,2,False,1
2021-07-22,person,juroku_zoom,leftright_topbottom,4205,3,True,0
2021-07-23,person,juroku_zoom,leftright_topbottom,5788,4,True,0
2021-07-24,person,juroku_zoom,leftright_topbottom,4952,5,True,0
2021-07-25,person,juroku_zoom,leftright_topbottom,3225,6,True,0
2021-07-26,person,juroku_zoom,leftright_topbottom,1925,0,False,1
2021-07-27,person,juroku_zoom,leftright_topbottom,1197,1,False,0
2021-07-28,person,juroku_zoom,leftright_topbottom,1051,2,False,0
2021-07-29,person,juroku_zoom,leftright_topbottom,1015,3,False,0
2021-07-30,person,juroku_zoom,leftright_topbottom,1555,4,False,1
2021-07-31,person,juroku_zoom,leftright_topbottom,2614,5,True,0
2021-08-01,person,juroku_zoom,leftright_topbottom,2731,6,True,0
2021-08-02,person,juroku_zoom,leftright_topbottom,1703,0,False,1
2021-08-03,person,juroku_zoom,leftright_topbottom,1357,1,False,0
2021-08-04,person,juroku_zoom,leftright_topbottom,1222,2,False,0
2021-08-05,person,juroku_zoom,leftright_topbottom,1355,3,False,0
2021-08-06,person,juroku_zoom,leftright_topbottom,1619,4,False,1
2021-08-07,person,juroku_zoom,leftright_topbottom,2795,5,True,0
2021-08-08,person,juroku_zoom,leftright_topbottom,5256,6,True,0
2021-08-09,person,juroku_zoom,leftright_topbottom,3325,0,True,0
2021-08-10,person,juroku_zoom,leftright_topbottom,3834,1,False,1
2021-08-11,person,juroku_zoom,leftright_topbottom,3913,2,False,0
2021-08-12,person,juroku_zoom,leftright_topbottom,4359,3,False,0
2021-08-13,person,juroku_zoom,leftright_topbottom,2908,4,False,1
2021-08-14,person,juroku_zoom,leftright_topbottom,1396,5,True,0
2021-08-15,person,juroku_zoom,leftright_topbottom,1809,6,True,0
2021-08-16,person,juroku_zoom,leftright_topbottom,1676,0,False,1
2021-08-17,person,juroku_zoom,leftright_topbottom,716,1,False,0
2021-08-18,person,juroku_zoom,leftright_topbottom,751,2,False,0
2021-08-19,person,juroku_zoom,leftright_topbottom,1058,3,False,0
2021-08-20,person,juroku_zoom,leftright_topbottom,1142,4,False,1
2021-08-21,person,juroku_zoom,leftright_topbottom,1553,5,True,0
2021-08-22,person,juroku_zoom,leftright_topbottom,1696,6,True,0
2021-08-23,person,juroku_zoom,leftright_topbottom,1173,0,False,1
2021-08-24,person,juroku_zoom,leftright_topbottom,997,1,False,0
2021-08-25,person,juroku_zoom,leftright_topbottom,926,2,False,0
2021-08-26,person,juroku_zoom,leftright_topbottom,892,3,False,0
2021-08-27,person,juroku_zoom,leftright_topbottom,1093,4,False,1
2021-08-28,person,juroku_zoom,leftright_topbottom,1579,5,True,0
2021-08-29,person,juroku_zoom,leftright_topbottom,2073,6,True,0
2021-08-30,person,juroku_zoom,leftright_topbottom,884,0,False,1
2021-08-31,person,juroku_zoom,leftright_topbottom,591,1,False,0
2021-09-01,person,juroku_zoom,leftright_topbottom,467,2,False,0
2021-09-02,person,juroku_zoom,leftright_topbottom,481,3,False,1
2021-06-27,person,juroku_zoom,rightleft_bottomtop,272,6,True,0
2021-06-28,person,juroku_zoom,rightleft_bottomtop,1145,0,False,1
2021-06-29,person,juroku_zoom,rightleft_bottomtop,724,1,False,0
2021-06-30,person,juroku_zoom,rightleft_bottomtop,466,2,False,0
2021-07-01,person,juroku_zoom,rightleft_bottomtop,739,3,False,0
2021-07-02,person,juroku_zoom,rightleft_bottomtop,881,4,False,1
2021-07-03,person,juroku_zoom,rightleft_bottomtop,1394,5,True,0
2021-07-04,person,juroku_zoom,rightleft_bottomtop,1126,6,True,0
2021-07-05,person,juroku_zoom,rightleft_bottomtop,596,0,False,1
2021-07-06,person,juroku_zoom,rightleft_bottomtop,377,1,False,0
2021-07-07,person,juroku_zoom,rightleft_bottomtop,456,2,False,0
2021-07-08,person,juroku_zoom,rightleft_bottomtop,871,3,False,0
2021-07-09,person,juroku_zoom,rightleft_bottomtop,1245,4,False,1
2021-07-10,person,juroku_zoom,rightleft_bottomtop,1511,5,True,0
2021-07-11,person,juroku_zoom,rightleft_bottomtop,1689,6,True,0
2021-07-12,person,juroku_zoom,rightleft_bottomtop,752,0,False,1
2021-07-13,person,juroku_zoom,rightleft_bottomtop,813,1,False,0
2021-07-14,person,juroku_zoom,rightleft_bottomtop,885,2,False,0
2021-07-15,person,juroku_zoom,rightleft_bottomtop,783,3,False,0
2021-07-16,person,juroku_zoom,rightleft_bottomtop,873,4,False,1
2021-07-17,person,juroku_zoom,rightleft_bottomtop,2002,5,True,0
2021-07-18,person,juroku_zoom,rightleft_bottomtop,2145,6,True,0
2021-07-19,person,juroku_zoom,rightleft_bottomtop,927,0,False,1
2021-07-20,person,juroku_zoom,rightleft_bottomtop,784,1,False,0
2021-07-21,person,juroku_zoom,rightleft_bottomtop,1036,2,False,1
2021-07-22,person,juroku_zoom,rightleft_bottomtop,3395,3,True,0
2021-07-23,person,juroku_zoom,rightleft_bottomtop,4366,4,True,0
2021-07-24,person,juroku_zoom,rightleft_bottomtop,3808,5,True,0
2021-07-25,person,juroku_zoom,rightleft_bottomtop,2897,6,True,0
2021-07-26,person,juroku_zoom,rightleft_bottomtop,1684,0,False,1
2021-07-27,person,juroku_zoom,rightleft_bottomtop,1239,1,False,0
2021-07-28,person,juroku_zoom,rightleft_bottomtop,1103,2,False,0
2021-07-29,person,juroku_zoom,rightleft_bottomtop,1044,3,False,0
2021-07-30,person,juroku_zoom,rightleft_bottomtop,1459,4,False,1
2021-07-31,person,juroku_zoom,rightleft_bottomtop,2403,5,True,0
2021-08-01,person,juroku_zoom,rightleft_bottomtop,2470,6,True,0
2021-08-02,person,juroku_zoom,rightleft_bottomtop,1622,0,False,1
2021-08-03,person,juroku_zoom,rightleft_bottomtop,1500,1,False,0
2021-08-04,person,juroku_zoom,rightleft_bottomtop,1211,2,False,0
2021-08-05,person,juroku_zoom,rightleft_bottomtop,1334,3,False,0
2021-08-06,person,juroku_zoom,rightleft_bottomtop,1474,4,False,1
2021-08-07,person,juroku_zoom,rightleft_bottomtop,2331,5,True,0
2021-08-08,person,juroku_zoom,rightleft_bottomtop,3969,6,True,0
2021-08-09,person,juroku_zoom,rightleft_bottomtop,2858,0,True,0
2021-08-10,person,juroku_zoom,rightleft_bottomtop,3303,1,False,1
2021-08-11,person,juroku_zoom,rightleft_bottomtop,3478,2,False,0
2021-08-12,person,juroku_zoom,rightleft_bottomtop,3648,3,False,0
2021-08-13,person,juroku_zoom,rightleft_bottomtop,2576,4,False,1
2021-08-14,person,juroku_zoom,rightleft_bottomtop,1369,5,True,0
2021-08-15,person,juroku_zoom,rightleft_bottomtop,1643,6,True,0
2021-08-16,person,juroku_zoom,rightleft_bottomtop,1609,0,False,1
2021-08-17,person,juroku_zoom,rightleft_bottomtop,704,1,False,0
2021-08-18,person,juroku_zoom,rightleft_bottomtop,712,2,False,0
2021-08-19,person,juroku_zoom,rightleft_bottomtop,1030,3,False,0
2021-08-20,person,juroku_zoom,rightleft_bottomtop,1136,4,False,1
2021-08-21,person,juroku_zoom,rightleft_bottomtop,1559,5,True,0
2021-08-22,person,juroku_zoom,rightleft_bottomtop,1635,6,True,0
2021-08-23,person,juroku_zoom,rightleft_bottomtop,1260,0,False,1
2021-08-24,person,juroku_zoom,rightleft_bottomtop,1056,1,False,0
2021-08-25,person,juroku_zoom,rightleft_bottomtop,997,2,False,0
2021-08-26,person,juroku_zoom,rightleft_bottomtop,1025,3,False,0
2021-08-27,person,juroku_zoom,rightleft_bottomtop,1092,4,False,1
2021-08-28,person,juroku_zoom,rightleft_bottomtop,1593,5,True,0
2021-08-29,person,juroku_zoom,rightleft_bottomtop,1955,6,True,0
2021-08-30,person,juroku_zoom,rightleft_bottomtop,937,0,False,1
2021-08-31,person,juroku_zoom,rightleft_bottomtop,629,1,False,0
2021-09-01,person,juroku_zoom,rightleft_bottomtop,525,2,False,0
2021-09-02,person,juroku_zoom,rightleft_bottomtop,548,3,False,0
2021-07-06,truck,juroku_zoom,leftright_topbottom,1,1,False,0
2021-07-07,truck,juroku_zoom,leftright_topbottom,1,2,False,0
2021-07-08,truck,juroku_zoom,leftright_topbottom,4,3,False,1
2021-07-10,truck,juroku_zoom,leftright_topbottom,1,5,True,0
2021-07-12,truck,juroku_zoom,leftright_topbottom,1,0,False,1
2021-07-14,truck,juroku_zoom,leftright_topbottom,2,2,False,0
2021-07-16,truck,juroku_zoom,leftright_topbottom,1,4,False,0
2021-07-19,truck,juroku_zoom,leftright_topbottom,1,0,False,0
2021-07-20,truck,juroku_zoom,leftright_topbottom,2,1,False,1
2021-07-22,truck,juroku_zoom,leftright_topbottom,2,3,True,0
2021-07-23,truck,juroku_zoom,leftright_topbottom,4,4,True,0
2021-07-25,truck,juroku_zoom,leftright_topbottom,1,6,True,0
2021-07-26,truck,juroku_zoom,leftright_topbottom,1,0,False,1
2021-07-27,truck,juroku_zoom,leftright_topbottom,2,1,False,0
2021-07-29,truck,juroku_zoom,leftright_topbottom,1,3,False,1
2021-07-31,truck,juroku_zoom,leftright_topbottom,1,5,True,0
2021-08-01,truck,juroku_zoom,leftright_topbottom,1,6,True,0
2021-08-02,truck,juroku_zoom,leftright_topbottom,1,0,False,1
2021-08-04,truck,juroku_zoom,leftright_topbottom,1,2,False,0
2021-08-06,truck,juroku_zoom,leftright_topbottom,2,4,False,1
2021-08-07,truck,juroku_zoom,leftright_topbottom,1,5,True,0
2021-08-08,truck,juroku_zoom,leftright_topbottom,2,6,True,0
2021-08-11,truck,juroku_zoom,leftright_topbottom,2,2,False,1
2021-08-13,truck,juroku_zoom,leftright_topbottom,1,4,False,0
2021-08-16,truck,juroku_zoom,leftright_topbottom,1,0,False,1
2021-08-22,truck,juroku_zoom,leftright_topbottom,1,6,True,0
2021-08-24,truck,juroku_zoom,leftright_topbottom,1,1,False,1
2021-08-26,truck,juroku_zoom,leftright_topbottom,1,3,False,0
2021-08-27,truck,juroku_zoom,leftright_topbottom,3,4,False,1
2021-08-28,truck,juroku_zoom,leftright_topbottom,1,5,True,0
2021-08-29,truck,juroku_zoom,leftright_topbottom,1,6,True,0
2021-08-31,truck,juroku_zoom,leftright_topbottom,1,1,False,1
2021-09-02,truck,juroku_zoom,leftright_topbottom,1,3,False,1
2021-06-27,truck,juroku_zoom,rightleft_bottomtop,6,6,True,0
2021-06-28,truck,juroku_zoom,rightleft_bottomtop,32,0,False,1
2021-06-29,truck,juroku_zoom,rightleft_bottomtop,19,1,False,0
2021-06-30,truck,juroku_zoom,rightleft_bottomtop,24,2,False,0
2021-07-01,truck,juroku_zoom,rightleft_bottomtop,27,3,False,0
2021-07-02,truck,juroku_zoom,rightleft_bottomtop,26,4,False,1
2021-07-03,truck,juroku_zoom,rightleft_bottomtop,12,5,True,0
2021-07-04,truck,juroku_zoom,rightleft_bottomtop,11,6,True,0
2021-07-05,truck,juroku_zoom,rightleft_bottomtop,30,0,False,1
2021-07-06,truck,juroku_zoom,rightleft_bottomtop,25,1,False,0
2021-07-07,truck,juroku_zoom,rightleft_bottomtop,24,2,False,0
2021-07-08,truck,juroku_zoom,rightleft_bottomtop,26,3,False,0
2021-07-09,truck,juroku_zoom,rightleft_bottomtop,28,4,False,1
2021-07-10,truck,juroku_zoom,rightleft_bottomtop,17,5,True,0
2021-07-11,truck,juroku_zoom,rightleft_bottomtop,9,6,True,0
2021-07-12,truck,juroku_zoom,rightleft_bottomtop,31,0,False,1
2021-07-13,truck,juroku_zoom,rightleft_bottomtop,21,1,False,0
2021-07-14,truck,juroku_zoom,rightleft_bottomtop,16,2,False,0
2021-07-15,truck,juroku_zoom,rightleft_bottomtop,22,3,False,0
2021-07-16,truck,juroku_zoom,rightleft_bottomtop,33,4,False,1
2021-07-17,truck,juroku_zoom,rightleft_bottomtop,13,5,True,0
2021-07-18,truck,juroku_zoom,rightleft_bottomtop,7,6,True,0
2021-07-19,truck,juroku_zoom,rightleft_bottomtop,25,0,False,1
2021-07-20,truck,juroku_zoom,rightleft_bottomtop,28,1,False,0
2021-07-21,truck,juroku_zoom,rightleft_bottomtop,21,2,False,1
2021-07-22,truck,juroku_zoom,rightleft_bottomtop,16,3,True,0
2021-07-23,truck,juroku_zoom,rightleft_bottomtop,14,4,True,0
2021-07-24,truck,juroku_zoom,rightleft_bottomtop,17,5,True,0
2021-07-25,truck,juroku_zoom,rightleft_bottomtop,9,6,True,0
2021-07-26,truck,juroku_zoom,rightleft_bottomtop,28,0,False,1
2021-07-27,truck,juroku_zoom,rightleft_bottomtop,29,1,False,0
2021-07-28,truck,juroku_zoom,rightleft_bottomtop,20,2,False,0
2021-07-29,truck,juroku_zoom,rightleft_bottomtop,22,3,False,0
2021-07-30,truck,juroku_zoom,rightleft_bottomtop,24,4,False,1
2021-07-31,truck,juroku_zoom,rightleft_bottomtop,16,5,True,0
2021-08-01,truck,juroku_zoom,rightleft_bottomtop,15,6,True,0
2021-08-02,truck,juroku_zoom,rightleft_bottomtop,25,0,False,1
2021-08-03,truck,juroku_zoom,rightleft_bottomtop,25,1,False,0
2021-08-04,truck,juroku_zoom,rightleft_bottomtop,17,2,False,0
2021-08-05,truck,juroku_zoom,rightleft_bottomtop,29,3,False,0
2021-08-06,truck,juroku_zoom,rightleft_bottomtop,28,4,False,1
2021-08-07,truck,juroku_zoom,rightleft_bottomtop,17,5,True,0
2021-08-08,truck,juroku_zoom,rightleft_bottomtop,11,6,True,0
2021-08-09,truck,juroku_zoom,rightleft_bottomtop,16,0,True,0
2021-08-10,truck,juroku_zoom,rightleft_bottomtop,23,1,False,1
2021-08-11,truck,juroku_zoom,rightleft_bottomtop,20,2,False,0
2021-08-12,truck,juroku_zoom,rightleft_bottomtop,29,3,False,0
2021-08-13,truck,juroku_zoom,rightleft_bottomtop,18,4,False,1
2021-08-14,truck,juroku_zoom,rightleft_bottomtop,12,5,True,0
2021-08-15,truck,juroku_zoom,rightleft_bottomtop,6,6,True,0
2021-08-16,truck,juroku_zoom,rightleft_bottomtop,17,0,False,1
2021-08-17,truck,juroku_zoom,rightleft_bottomtop,28,1,False,0
2021-08-18,truck,juroku_zoom,rightleft_bottomtop,13,2,False,0
2021-08-19,truck,juroku_zoom,rightleft_bottomtop,14,3,False,0
2021-08-20,truck,juroku_zoom,rightleft_bottomtop,20,4,False,1
2021-08-21,truck,juroku_zoom,rightleft_bottomtop,18,5,True,0
2021-08-22,truck,juroku_zoom,rightleft_bottomtop,4,6,True,0
2021-08-23,truck,juroku_zoom,rightleft_bottomtop,18,0,False,1
2021-08-24,truck,juroku_zoom,rightleft_bottomtop,20,1,False,0
2021-08-25,truck,juroku_zoom,rightleft_bottomtop,15,2,False,0
2021-08-26,truck,juroku_zoom,rightleft_bottomtop,21,3,False,0
2021-08-27,truck,juroku_zoom,rightleft_bottomtop,27,4,False,1
2021-08-28,truck,juroku_zoom,rightleft_bottomtop,11,5,True,0
2021-08-29,truck,juroku_zoom,rightleft_bottomtop,3,6,True,0
2021-08-30,truck,juroku_zoom,rightleft_bottomtop,19,0,False,1
2021-08-31,truck,juroku_zoom,rightleft_bottomtop,21,1,False,0
2021-09-01,truck,juroku_zoom,rightleft_bottomtop,12,2,False,0
2021-09-02,truck,juroku_zoom,rightleft_bottomtop,18,3,False,0
